"SubDistrictDept","SoftPakCompanyID","LOB","LandfillDescription","Date","ActTons"
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/11/2016",0.601757
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/11/2016",0.425633
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/11/2016",10.54
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",13.78
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",24.89
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",8.62
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",19.47
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",11.25
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",10.19
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",14.39
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",7.6
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/12/2016",6.39
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/12/2016",16.05
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/12/2016",15.37
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/12/2016",13.26
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/12/2016",3.14
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/12/2016",4.06
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/12/2016",3.13
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/12/2016",2.5
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/12/2016",2.3
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/12/2016",0.636756
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/12/2016",0.696593
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/12/2016",0.737237
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/12/2016",0.529501
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/12/2016",4.44
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",18.96
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",14.53
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",8.19
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",9.14
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",13.18
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",11.58
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",11.7
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",15.39
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/13/2016",5.93
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/13/2016",14.35
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/13/2016",16.31
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/13/2016",2
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/13/2016",1.07
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/13/2016",0.52
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/13/2016",10.15
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/13/2016",2.74
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/13/2016",2.22
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/13/2016",6.48
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/13/2016",2.93
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/13/2016",0.352248
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/13/2016",0.426762
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/13/2016",7.05
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",7.47
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",24.43
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",11.36
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",18.4
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",10.28
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",9.33
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",10.3
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",12.39
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/14/2016",3.13
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/14/2016",7.92
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/14/2016",13.59
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/14/2016",4.22
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/14/2016",0.5
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/14/2016",5.42
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/14/2016",0.505792
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/14/2016",0.528372
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/14/2016",0.766591
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/14/2016",0.689819
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/14/2016",8.42
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",20.36
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",23.67
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",12.12
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",11.15
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",9.75
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",12.33
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",9.71
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",4.48
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",5.84
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/15/2016",3.96
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/15/2016",0.57
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/15/2016",12.43
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/15/2016",14.01
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/15/2016",10.73
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/15/2016",5.57
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/15/2016",4.81
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/15/2016",0.34
"BUTLER",41,"NON COMM ROLL OFF","RECYCLE EXPRESS","4/15/2016",5.37
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/15/2016",2.25
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/15/2016",4.53
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/15/2016",0.526114
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/15/2016",0.521598
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/15/2016",4.37
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/16/2016",7.3
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/16/2016",0.44
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/16/2016",5.31
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/16/2016",6.86
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/16/2016",13.45
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/17/2016",18.69
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/17/2016",12.09
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",27.41
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",23.67
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",20.36
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",9.31
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",12.63
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",12.87
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",8.59
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",18.73
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",12.61
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/18/2016",6.63
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/18/2016",9.66
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/18/2016",17.06
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/18/2016",3.07
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/18/2016",1.57
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/18/2016",4.78
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/18/2016",1.81
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/18/2016",0.50805
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/18/2016",0.49676
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/18/2016",4.93
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/19/2016",13.15
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/19/2016",32.57
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/19/2016",7.88
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/19/2016",12.61
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/19/2016",12.8
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/19/2016",10.19
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/19/2016",26.24
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/19/2016",11.24
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/19/2016",7.96
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/19/2016",11.16
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/19/2016",16.06
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/19/2016",3.43
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/19/2016",0
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/19/2016",1.9
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/19/2016",4.77
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/19/2016",4.37
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/19/2016",9.42
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/19/2016",10.13
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/19/2016",0.380473
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/19/2016",0.60966
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/19/2016",0.652562
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/19/2016",0.331926
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/19/2016",2.46
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",19.23
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",10.98
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",8.2
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",10.85
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",11.64
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",11.07
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",12.69
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",12.93
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/20/2016",3.7
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/20/2016",11.12
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/20/2016",15.98
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/20/2016",0.95
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/20/2016",3.03
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/20/2016",0.18
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/20/2016",2.85
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/20/2016",1.98
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/20/2016",0.28225
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/20/2016",0.3387
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/20/2016",4.16
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",9.5
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",23.32
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",11.1
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",13.05
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",11.23
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",9.22
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",11.06
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",11.25
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/21/2016",7.92
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/21/2016",6.1
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/21/2016",2.77
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/21/2016",14.2
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/21/2016",11.26
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/21/2016",4.1
"BUTLER",41,"NON COMM ROLL OFF","REPUBLIC COVINGTON TRANSF","4/21/2016",2.71
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/21/2016",0.441439
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/21/2016",0.634498
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/21/2016",0.545307
"BUTLER",41,"FRONT LOAD","Landfill Diversion","4/21/2016",0.532888
"ST BERNARD",6,"REAR LOAD","Landfill Diversion","4/21/2016",5.72
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",16.96
"BUTLER",41,"FRONT LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",20.86
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",8.6
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",11.12
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",9.55
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",7.95
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",10.76
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",4.89
"BUTLER",41,"REAR LOAD","RUMPKE BUTLER LANDFILL","4/22/2016",3.15
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/22/2016",19.34
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/22/2016",9.74
"BUTLER",41,"NON COMM ROLL OFF","RUMPKE BUTLER LANDFILL","4/22/2016",15.16
